Thumb,Index,Middle,Ring,Pinky,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,gesture
0.8533,0.9465,0.979,1.0,0.0,4467.59,17246.89,-18737.49,21.51,116.39,-126.64,WAIT
0.8001,0.9907,1.0,1.0,0.0,4631.59,17234.89,-18757.49,58.51,136.39,-179.64,WAIT
0.7456,1.0,1.0,1.0,0.0,4491.59,17098.89,-19001.49,213.51,100.39,-184.64,WAIT
0.7849,1.0,1.0,1.0,0.0,4319.59,17322.89,-18969.49,121.51,-208.61,133.36,WAIT
0.5833,0.987,1.0,1.0,0.0,4575.59,17378.89,-18889.49,-110.49,-151.61,148.36,WAIT
0.6277,1.0,1.0,1.0,0.0,4679.59,17342.89,-18789.49,-247.49,129.39,-90.64,WAIT
0.6315,0.9572,1.0,1.0,0.0,4487.59,17134.89,-18909.49,-191.49,52.39,-26.64,WAIT
0.7976,1.0,1.0,1.0,0.0,4491.59,17414.89,-18529.49,-21.49,-214.61,171.36,WAIT
0.8457,0.9934,1.0,1.0,0.0,4483.59,17434.89,-18669.49,97.51,11.39,-12.64,WAIT
0.8217,1.0,1.0,1.0,0.0,4463.59,17442.89,-18689.49,-16.49,39.39,81.36,WAIT
0.6087,0.9396,1.0,1.0,0.0,4607.59,17270.89,-18709.49,9.51,16.39,111.36,WAIT
0.8293,0.9524,1.0,1.0,0.0,4723.59,17354.89,-18777.49,128.51,129.39,-35.64,WAIT
0.7038,1.0,1.0,1.0,0.0,4587.59,17194.89,-18809.49,61.51,-53.61,52.36,WAIT
0.6594,1.0,1.0,1.0,0.0,4683.59,17110.89,-18609.49,125.51,-81.61,-76.64,WAIT
0.6695,1.0,1.0,1.0,0.0,4591.59,17118.89,-18865.49,97.51,-48.61,-201.64,WAIT
0.6315,1.0,1.0,1.0,0.0,4603.59,17190.89,-18841.49,-89.49,4.39,-193.64,WAIT
0.6645,1.0,1.0,1.0,0.0,4367.59,16998.89,-18825.49,-90.49,-132.61,-162.64,WAIT
0.795,0.9769,1.0,1.0,0.0,4507.59,17058.89,-18765.49,-206.49,-14.61,-182.64,WAIT
0.8483,0.9758,1.0,1.0,0.0,4243.59,17146.89,-18949.49,-203.49,-15.61,-168.64,WAIT
0.9687,1.0,1.0,1.0,0.0,4563.59,17318.89,-18825.49,-226.49,-13.61,-83.64,WAIT
0.9193,0.9705,1.0,1.0,0.0,4547.59,17430.89,-18745.49,-259.49,-15.61,-167.64,WAIT
0.8787,0.971,1.0,1.0,0.0,4439.59,17530.89,-18837.49,-279.49,-7.61,-110.64,WAIT
0.7367,1.0,1.0,1.0,0.0,4691.59,17538.89,-18653.49,-270.49,24.39,-126.64,WAIT
0.5973,1.0,1.0,1.0,0.0,4523.59,17338.89,-18701.49,-49.49,8.39,-140.64,WAIT
0.7849,1.0,1.0,1.0,0.0,4567.59,17566.89,-18581.49,166.51,105.39,-125.64,WAIT
0.5948,1.0,1.0,1.0,0.0,4595.59,17582.89,-18693.49,58.51,45.39,-143.64,WAIT
0.8229,1.0,1.0,1.0,0.0,4595.59,17510.89,-18817.49,-46.49,185.39,-170.64,WAIT
0.79,0.9795,1.0,1.0,0.0,4567.59,17370.89,-18837.49,-71.49,187.39,-192.64,WAIT
0.9193,0.9423,1.0,1.0,0.0,4411.59,17090.89,-18837.49,95.51,-191.61,100.36,WAIT
0.8457,0.9055,1.0,1.0,0.0,4535.59,17406.89,-18605.49,263.51,-139.61,50.36,WAIT
0.8571,0.8868,1.0,1.0,0.0,4551.59,17374.89,-18805.49,151.51,95.39,-131.64,WAIT
0.8926,1.0,1.0,1.0,0.0,4547.59,17230.89,-18873.49,27.51,84.39,-204.64,WAIT
0.7126,1.0,1.0,1.0,0.0,4655.59,17158.89,-18665.49,-83.49,454.39,-230.64,WAIT
0.6429,1.0,1.0,1.0,0.0,4159.59,17110.89,-18825.49,49.51,-107.61,-39.64,WAIT
0.7773,1.0,1.0,1.0,0.0,4295.59,17270.89,-18625.49,94.51,-159.61,58.36,WAIT
0.6493,0.9795,1.0,1.0,0.0,4351.59,17350.89,-18717.49,-70.49,238.39,-139.64,WAIT
0.6873,1.0,1.0,1.0,0.0,4359.59,17262.89,-18929.49,-173.49,183.39,-68.64,WAIT
0.8381,0.963,1.0,1.0,0.0,4451.59,17262.89,-18893.49,-42.49,173.39,-44.64,WAIT
0.8064,0.9428,1.0,1.0,0.0,4515.59,17330.89,-18745.49,-14.49,-12.61,-53.64,WAIT
0.8407,0.8922,1.0,1.0,0.0,4379.59,17278.89,-18769.49,23.51,-151.61,2.36,WAIT
0.8559,1.0,1.0,1.0,0.0,4507.59,17246.89,-18681.49,90.51,-5.61,9.36,WAIT
0.9155,0.9742,1.0,1.0,0.0,4415.59,17246.89,-18709.49,56.51,73.39,74.36,WAIT
0.6898,1.0,1.0,1.0,0.0,4215.59,17222.89,-18841.49,90.51,-212.61,375.36,WAIT
0.6315,1.0,1.0,1.0,0.0,4691.59,17222.89,-18789.49,89.51,-247.61,506.36,WAIT
0.506,1.0,1.0,1.0,0.0,4879.59,17242.89,-18625.49,134.51,125.39,146.36,WAIT
0.7038,0.9891,1.0,1.0,0.0,4571.59,17370.89,-18953.49,0.51,18.39,17.36,WAIT
0.8369,1.0,1.0,1.0,0.0,4523.59,17286.89,-18945.49,-172.49,-109.61,49.36,WAIT
0.8419,0.9657,1.0,1.0,0.0,4471.59,17366.89,-18809.49,-39.49,-46.61,-7.64,WAIT
0.8407,0.9668,1.0,1.0,0.0,4539.59,17434.89,-18685.49,-90.49,64.39,-66.64,WAIT
0.994,0.9119,1.0,1.0,0.0,4319.59,17250.89,-18917.49,-71.49,-36.61,-25.64,WAIT
0.8926,0.9891,1.0,1.0,0.0,4539.59,17358.89,-18833.49,89.51,-141.61,137.36,WAIT
0.6924,0.9353,1.0,1.0,0.0,4747.59,17454.89,-18685.49,14.51,-26.61,-53.64,WAIT
0.7557,1.0,1.0,1.0,0.0,4571.59,17374.89,-18693.49,-82.49,204.39,-158.64,WAIT
0.7532,1.0,1.0,1.0,0.0,4463.59,17226.89,-18813.49,-22.49,-130.61,20.36,WAIT
0.5922,1.0,1.0,1.0,0.0,4775.59,17378.89,-18701.49,123.51,67.39,-120.64,WAIT
0.6112,1.0,1.0,1.0,0.0,4483.59,17242.89,-18961.49,48.51,61.39,-183.64,WAIT
0.8546,1.0,1.0,1.0,0.0,4535.59,17162.89,-18729.49,13.51,-389.61,55.36,WAIT
0.8356,0.9588,1.0,1.0,0.0,4503.59,17270.89,-18593.49,45.51,14.39,-161.64,WAIT
0.8166,0.9263,1.0,1.0,0.0,4423.59,17310.89,-18693.49,-8.49,-42.61,-49.64,WAIT
0.9155,0.9625,1.0,1.0,0.0,4535.59,17386.89,-18717.49,-22.49,105.39,-146.64,WAIT
0.8914,0.8858,1.0,1.0,0.0,4371.59,17226.89,-18761.49,131.51,-76.61,4.36,WAIT
0.8305,1.0,1.0,1.0,0.0,4371.59,17350.89,-18693.49,188.51,-449.61,320.36,WAIT
0.7811,1.0,1.0,1.0,0.0,4699.59,17434.89,-18661.49,106.51,-149.61,177.36,WAIT
0.7938,1.0,1.0,1.0,0.0,4515.59,17242.89,-18949.49,98.51,-51.61,188.36,WAIT
0.8331,1.0,1.0,1.0,0.0,4499.59,17274.89,-19013.49,42.51,-401.61,439.36,WAIT
0.6112,0.9252,1.0,1.0,0.0,4623.59,17342.89,-18901.49,37.51,-629.61,479.36,WAIT
0.7164,0.9806,1.0,1.0,0.0,4767.59,17422.89,-18525.49,18.51,-198.61,298.36,WAIT
0.8318,0.9625,1.0,1.0,0.0,4627.59,17306.89,-18997.49,26.51,-196.61,188.36,WAIT
0.9078,0.9252,1.0,1.0,0.0,4695.59,17406.89,-18889.49,99.51,-239.61,42.36,WAIT
0.7887,0.905,1.0,1.0,0.0,4807.59,17362.89,-18817.49,87.51,-120.61,-274.64,WAIT
0.7646,0.9907,1.0,1.0,0.0,4687.59,17346.89,-18885.49,62.51,3.39,-385.64,WAIT
0.8229,1.0,1.0,1.0,0.0,4575.59,17302.89,-18877.49,9.51,-169.61,-365.64,WAIT
0.7849,1.0,1.0,1.0,0.0,4447.59,17138.89,-18825.49,34.51,-35.61,-396.64,WAIT
0.7063,1.0,1.0,1.0,0.0,4299.59,17098.89,-18949.49,155.51,-198.61,-311.64,WAIT
0.5415,0.9758,1.0,1.0,0.0,4371.59,17382.89,-18877.49,192.51,-127.61,-268.64,WAIT
0.8508,1.0,1.0,1.0,0.0,4215.59,17282.89,-19013.49,51.51,107.39,-319.64,WAIT
0.8128,1.0,1.0,1.0,0.0,4259.59,17130.89,-19013.49,-68.49,-142.61,-99.64,WAIT
0.8166,0.955,1.0,1.0,0.0,4459.59,17186.89,-18837.49,-72.49,106.39,-212.64,WAIT
0.8407,0.9636,1.0,1.0,0.0,4439.59,17270.89,-18905.49,12.51,312.39,-269.64,WAIT
0.6252,0.8954,1.0,1.0,0.0,4355.59,17222.89,-19001.49,-23.49,119.39,-165.64,WAIT
0.9788,0.9433,1.0,1.0,0.0,4463.59,17206.89,-18977.49,-66.49,-36.61,-13.64,WAIT
0.7684,1.0,1.0,1.0,0.0,4499.59,17406.89,-18885.49,-121.49,-45.61,97.36,WAIT
0.7659,1.0,1.0,1.0,0.0,4519.59,17314.89,-18793.49,-108.49,164.39,-104.64,WAIT
0.7938,1.0,1.0,1.0,0.0,4463.59,17306.89,-18829.49,-179.49,347.39,-144.64,WAIT
0.5098,1.0,1.0,1.0,0.0,4363.59,17266.89,-18773.49,-87.49,157.39,-70.64,WAIT
0.7494,1.0,1.0,1.0,0.0,4295.59,17330.89,-18849.49,40.51,-100.61,225.36,WAIT
0.6302,1.0,1.0,1.0,0.0,4575.59,17478.89,-18845.49,76.51,-356.61,410.36,WAIT
0.8432,0.9524,1.0,1.0,0.0,4715.59,17410.89,-18685.49,46.51,116.39,-50.64,WAIT
0.8952,0.9145,1.0,1.0,0.0,4483.59,17358.89,-18809.49,-51.49,60.39,-139.64,WAIT
0.8559,0.8629,1.0,1.0,0.0,4479.59,17314.89,-18689.49,80.51,-301.61,51.36,WAIT
0.8508,0.9769,1.0,1.0,0.0,4507.59,17234.89,-18745.49,186.51,28.39,-142.64,WAIT
0.8343,1.0,1.0,1.0,0.0,4511.59,17322.89,-18837.49,70.51,19.39,-208.64,WAIT
0.7456,1.0,1.0,1.0,0.0,4367.59,17110.89,-18921.49,77.51,58.39,-35.64,WAIT
0.6683,1.0,1.0,1.0,0.0,4383.59,17110.89,-18989.49,77.51,-274.61,155.36,WAIT
0.8724,1.0,1.0,1.0,0.0,4639.59,17126.89,-18909.49,-104.49,125.39,15.36,WAIT
0.7849,1.0,1.0,1.0,0.0,4455.59,17186.89,-18957.49,-269.49,157.39,-65.64,WAIT
0.6543,1.0,1.0,1.0,0.0,4399.59,17226.89,-19061.49,-399.49,22.39,94.36,WAIT
0.8331,0.9865,1.0,1.0,0.0,4335.59,17258.89,-18893.49,-390.49,-137.61,317.36,WAIT
0.9129,0.9859,1.0,1.0,0.0,4639.59,17478.89,-18713.49,-284.49,108.39,173.36,WAIT
0.956,0.9124,1.0,1.0,0.0,4587.59,17554.89,-18729.49,-291.49,134.39,57.36,WAIT
0.8571,0.9934,1.0,1.0,0.0,4483.59,17462.89,-18717.49,-145.49,106.39,0.36,WAIT
0.8635,0.9716,1.0,1.0,0.0,4583.59,17498.89,-18457.49,118.51,-314.61,112.36,WAIT
0.719,1.0,1.0,1.0,0.0,4483.59,17546.89,-18389.49,187.51,-46.61,-86.64,WAIT
0.8191,1.0,1.0,1.0,0.0,4499.59,17350.89,-18693.49,348.51,-2.61,-132.64,WAIT
0.7659,1.0,1.0,1.0,0.0,4515.59,17354.89,-18801.49,498.51,3.39,-109.64,WAIT
0.629,1.0,1.0,1.0,0.0,4471.59,17374.89,-18729.49,348.51,-160.61,-9.64,WAIT
0.7595,1.0,1.0,1.0,0.0,4523.59,17394.89,-18805.49,289.51,-21.61,55.36,WAIT
0.8432,0.9827,1.0,1.0,0.0,4623.59,17242.89,-18877.49,270.51,136.39,-65.64,WAIT
0.8128,0.9673,1.0,1.0,0.0,4391.59,17114.89,-18973.49,249.51,-71.61,83.36,WAIT
0.629,0.9513,1.0,1.0,0.0,4539.59,17238.89,-18837.49,292.51,-257.61,215.36,WAIT
1.0,0.9428,1.0,1.0,0.0,4535.59,17250.89,-18933.49,172.51,54.39,46.36,WAIT
0.8331,0.9486,1.0,1.0,0.0,4559.59,17190.89,-19025.49,89.51,-43.61,-2.64,WAIT
0.6911,1.0,1.0,1.0,0.0,4431.59,17074.89,-19053.49,89.51,-118.61,-35.64,WAIT
0.5707,0.9838,1.0,1.0,0.0,4379.59,17090.89,-19073.49,92.51,-302.61,-20.64,WAIT
0.5909,0.9753,1.0,1.0,0.0,4475.59,17198.89,-18953.49,-1.49,-191.61,-50.64,WAIT
0.6962,1.0,1.0,1.0,0.0,4411.59,17186.89,-18933.49,-91.49,138.39,-233.64,WAIT
0.814,1.0,1.0,1.0,0.0,4327.59,17102.89,-19065.49,-189.49,183.39,-200.64,WAIT
0.7583,0.9897,1.0,1.0,0.0,4427.59,17226.89,-19041.49,-94.49,-201.61,-69.64,WAIT
0.8305,0.9119,1.0,1.0,0.0,4467.59,17362.89,-19017.49,-156.49,-28.61,-105.64,WAIT
1.0,0.9769,1.0,1.0,0.0,4415.59,17314.89,-18861.49,-186.49,-24.61,-178.64,WAIT
0.8495,0.9657,1.0,1.0,0.0,4371.59,17370.89,-18853.49,-173.49,252.39,-273.64,WAIT
0.9104,0.9774,1.0,1.0,0.0,4115.59,17178.89,-18989.49,-116.49,297.39,-261.64,WAIT
0.7177,1.0,1.0,1.0,0.0,4387.59,17266.89,-18865.49,-77.49,-37.61,110.36,WAIT
0.5238,1.0,1.0,1.0,0.0,4543.59,17374.89,-18821.49,-122.49,150.39,-7.64,WAIT
0.8888,1.0,1.0,1.0,0.0,4427.59,17402.89,-18817.49,-124.49,268.39,-99.64,WAIT
0.5276,0.9774,1.0,1.0,0.0,4403.59,17338.89,-18865.49,-83.49,154.39,24.36,WAIT
0.6835,0.9886,1.0,1.0,0.0,4271.59,17310.89,-18893.49,83.51,113.39,160.36,WAIT
0.814,0.9945,1.0,1.0,0.0,4455.59,17506.89,-18801.49,89.51,26.39,330.36,WAIT
0.9345,0.9289,1.0,1.0,0.0,4579.59,17502.89,-18781.49,86.51,62.39,347.36,WAIT
0.6657,0.8751,1.0,1.0,0.0,4739.59,17518.89,-18849.49,91.51,152.39,180.36,WAIT
0.8812,0.914,1.0,1.0,0.0,4699.59,17346.89,-19069.49,114.51,27.39,186.36,WAIT
0.7811,1.0,1.0,1.0,0.0,4655.59,17374.89,-18765.49,188.51,-207.61,160.36,WAIT
0.7088,1.0,1.0,1.0,0.0,4687.59,17222.89,-18717.49,114.51,5.39,98.36,WAIT
0.5466,1.0,1.0,1.0,0.0,4527.59,17178.89,-18817.49,183.51,-94.61,153.36,WAIT
0.8533,1.0,1.0,1.0,0.0,4575.59,17386.89,-18781.49,89.51,49.39,-9.64,WAIT
0.8052,1.0,1.0,1.0,0.0,4455.59,17118.89,-18961.49,-33.49,-0.61,-39.64,WAIT
0.7088,0.9572,1.0,1.0,0.0,4543.59,17190.89,-18761.49,-45.49,-232.61,147.36,WAIT
0.7976,0.9902,1.0,1.0,0.0,4591.59,17266.89,-18745.49,45.51,-86.61,-13.64,WAIT
0.8394,0.9598,1.0,1.0,0.0,4587.59,17178.89,-18749.49,143.51,75.39,-137.64,WAIT
0.8394,0.9929,1.0,1.0,0.0,4479.59,17262.89,-18853.49,465.51,123.39,-254.64,WAIT
0.5948,0.9518,1.0,1.0,0.0,4467.59,17454.89,-18909.49,254.51,-146.61,-0.64,WAIT
0.8736,1.0,1.0,1.0,0.0,4647.59,17498.89,-18909.49,-16.49,-16.61,-60.64,WAIT
0.7152,1.0,1.0,1.0,0.0,4415.59,17226.89,-19113.49,-88.49,132.39,-163.64,WAIT
0.615,1.0,1.0,1.0,0.0,4415.59,17230.89,-19077.49,116.51,-31.61,-20.64,WAIT
0.7126,1.0,1.0,1.0,0.0,4443.59,17298.89,-18813.49,154.51,-31.61,126.36,WAIT
0.5086,1.0,1.0,1.0,0.0,4495.59,17434.89,-18789.49,20.51,172.39,66.36,WAIT
0.8369,1.0,1.0,1.0,0.0,4579.59,17286.89,-18945.49,20.51,285.39,-1.64,WAIT
0.795,0.97,1.0,1.0,0.0,4595.59,17250.89,-19037.49,24.51,203.39,-109.64,WAIT
0.8863,0.9977,1.0,1.0,0.0,4455.59,17174.89,-18905.49,52.51,113.39,-23.64,WAIT
0.8153,0.9039,1.0,1.0,0.0,4671.59,17090.89,-18813.49,137.51,126.39,-33.64,WAIT
0.8673,1.0,1.0,1.0,0.0,4395.59,17206.89,-18977.49,211.51,289.39,-182.64,WAIT
0.9319,1.0,1.0,1.0,0.0,4823.59,17186.89,-18949.49,126.51,259.39,-106.64,WAIT
0.686,1.0,1.0,1.0,0.0,4379.59,17078.89,-19165.49,-98.49,29.39,-170.64,WAIT
0.6543,1.0,1.0,1.0,0.0,4299.59,17002.89,-19065.49,-68.49,48.39,-129.64,WAIT
0.4553,1.0,1.0,1.0,0.0,4459.59,17082.89,-18981.49,-200.49,-64.61,-10.64,WAIT
0.6518,1.0,1.0,1.0,0.0,4535.59,17254.89,-18937.49,-227.49,23.39,10.36,WAIT
0.6987,1.0,1.0,1.0,0.0,4551.59,17342.89,-18741.49,-265.49,3.39,24.36,WAIT
0.7747,0.9859,1.0,1.0,0.0,4527.59,17406.89,-18925.49,-192.49,151.39,2.36,WAIT
0.9002,0.9955,1.0,1.0,0.0,4543.59,17430.89,-18945.49,-108.49,55.39,114.36,WAIT
0.7912,1.0,1.0,1.0,0.0,4667.59,17330.89,-19017.49,60.51,-79.61,124.36,WAIT
0.7722,0.9588,1.0,1.0,0.0,4571.59,17518.89,-19013.49,117.51,5.39,-124.64,WAIT
0.6328,0.9668,1.0,1.0,0.0,4619.59,17450.89,-18937.49,-105.49,172.39,-235.64,WAIT
0.7126,1.0,1.0,1.0,0.0,4507.59,17234.89,-18869.49,-183.49,223.39,-228.64,WAIT
0.7342,1.0,1.0,1.0,0.0,4335.59,17266.89,-18721.49,-116.49,335.39,-187.64,WAIT
0.866,1.0,1.0,1.0,0.0,4315.59,17162.89,-18877.49,-68.49,-25.61,133.36,WAIT
0.6936,1.0,1.0,1.0,0.0,4539.59,17322.89,-18693.49,0.51,-18.61,258.36,WAIT
0.7697,0.9428,1.0,1.0,0.0,4423.59,17194.89,-18941.49,-51.49,40.39,315.36,WAIT
0.7938,0.9923,1.0,1.0,0.0,4599.59,17314.89,-18721.49,-38.49,-41.61,284.36,WAIT
0.6962,0.9311,1.0,1.0,0.0,4667.59,17262.89,-18773.49,-139.49,167.39,110.36,WAIT
0.9167,0.9843,1.0,1.0,0.0,4639.59,17142.89,-18817.49,-102.49,-64.61,207.36,WAIT
0.5909,0.9151,1.0,1.0,0.0,4747.59,17110.89,-18713.49,194.51,-108.61,117.36,WAIT
0.9015,1.0,1.0,1.0,0.0,4739.59,17510.89,-18849.49,119.51,-123.61,-22.64,WAIT
0.7114,1.0,1.0,1.0,0.0,4699.59,17262.89,-19057.49,-76.49,-68.61,-171.64,WAIT
0.7114,1.0,1.0,1.0,0.0,4607.59,17178.89,-18837.49,-164.49,101.39,-325.64,WAIT
0.6074,1.0,1.0,1.0,0.0,4147.59,17126.89,-18949.49,-117.49,-232.61,-37.64,WAIT
0.7126,1.0,1.0,1.0,0.0,4571.59,17374.89,-18777.49,-138.49,-327.61,100.36,WAIT
0.7101,0.9763,1.0,1.0,0.0,4547.59,17254.89,-18757.49,-197.49,116.39,-236.64,WAIT
0.7912,1.0,1.0,1.0,0.0,4367.59,17282.89,-18821.49,-190.49,131.39,-218.64,WAIT
0.8014,0.9364,1.0,1.0,0.0,4279.59,17106.89,-18837.49,-156.49,-4.61,87.36,WAIT
0.9078,0.9769,1.0,1.0,0.0,4487.59,17306.89,-18693.49,-108.49,40.39,128.36,WAIT
0.9522,0.9018,1.0,1.0,0.0,4623.59,17386.89,-18945.49,-57.49,117.39,108.36,WAIT
0.8736,1.0,1.0,1.0,0.0,4679.59,17362.89,-18909.49,-30.49,-18.61,180.36,WAIT
0.7418,1.0,1.0,1.0,0.0,4771.59,17478.89,-18817.49,75.51,-95.61,118.36,WAIT
0.6252,1.0,1.0,1.0,0.0,4899.59,17570.89,-18913.49,47.51,-14.61,-109.64,WAIT
0.5124,1.0,1.0,1.0,0.0,4563.59,17414.89,-18909.49,84.51,105.39,-300.64,WAIT
0.629,1.0,1.0,1.0,0.0,4411.59,17274.89,-18817.49,184.51,-325.61,48.36,WAIT
0.7076,1.0,1.0,1.0,0.0,4695.59,17538.89,-18697.49,251.51,-206.61,-10.64,WAIT
0.776,0.9923,1.0,1.0,0.0,4551.59,17230.89,-18885.49,173.51,14.39,-180.64,WAIT
0.7874,1.0,1.0,1.0,0.0,4375.59,17150.89,-18797.49,178.51,-39.61,-173.64,WAIT
0.8838,0.9087,1.0,1.0,0.0,4539.59,17126.89,-18841.49,328.51,-213.61,-21.64,WAIT
1.0,1.0,1.0,1.0,0.0,4407.59,17290.89,-18869.49,150.51,38.39,-234.64,WAIT
0.719,1.0,1.0,1.0,0.0,4251.59,17082.89,-18917.49,-46.49,5.39,-110.64,WAIT
0.7393,1.0,1.0,1.0,0.0,4339.59,17118.89,-18877.49,17.51,-150.61,109.36,WAIT
0.6277,1.0,1.0,1.0,0.0,4595.59,17402.89,-18829.49,-34.49,120.39,-61.64,WAIT
0.8749,1.0,1.0,1.0,0.0,4471.59,17234.89,-18953.49,-85.49,62.39,-41.64,WAIT
0.6797,1.0,1.0,1.0,0.0,4591.59,17294.89,-18881.49,8.51,84.39,-2.64,WAIT
0.7126,1.0,1.0,1.0,0.0,4539.59,17350.89,-18853.49,6.51,110.39,-118.64,WAIT
0.8204,0.9854,1.0,1.0,0.0,4479.59,17338.89,-18785.49,-37.49,55.39,-148.64,WAIT
0.9243,0.9513,1.0,1.0,0.0,4531.59,17246.89,-18797.49,115.51,71.39,-177.64,WAIT
0.956,1.0,1.0,1.0,0.0,4519.59,17174.89,-18865.49,185.51,72.39,-198.64,WAIT
0.7012,0.9625,1.0,1.0,0.0,4395.59,17298.89,-18829.49,109.51,-72.61,-164.64,WAIT
0.7469,1.0,1.0,1.0,0.0,4559.59,17250.89,-18809.49,88.51,130.39,-205.64,WAIT
0.705,1.0,1.0,1.0,0.0,4435.59,17230.89,-18941.49,-9.49,93.39,-173.64,WAIT
0.7849,1.0,1.0,1.0,0.0,4455.59,17258.89,-18809.49,-107.49,29.39,-31.64,WAIT
0.9142,1.0,1.0,1.0,0.0,4431.59,17194.89,-18809.49,-60.49,-26.61,22.36,WAIT
0.5136,0.9875,1.0,1.0,0.0,4415.59,17202.89,-18861.49,-22.49,-36.61,175.36,WAIT
0.7659,0.9939,1.0,1.0,0.0,4583.59,17450.89,-18893.49,-67.49,-3.61,94.36,WAIT
0.8229,0.9913,1.0,1.0,0.0,4791.59,17318.89,-18821.49,-85.49,12.39,30.36,WAIT
0.8888,0.9423,1.0,1.0,0.0,4495.59,17206.89,-18885.49,-7.49,32.39,-82.64,WAIT
0.9776,0.9332,1.0,1.0,0.0,4463.59,17290.89,-18777.49,-79.49,35.39,-31.64,WAIT
0.5909,0.9268,1.0,1.0,0.0,4431.59,17202.89,-18941.49,-90.49,86.39,-162.64,WAIT
0.6556,0.9907,1.0,1.0,0.0,4179.59,17274.89,-18997.49,-193.49,151.39,-177.64,WAIT
0.7519,1.0,1.0,1.0,0.0,4343.59,17106.89,-18933.49,-143.49,-68.61,43.36,WAIT
0.6797,1.0,1.0,1.0,0.0,4431.59,17378.89,-18797.49,-138.49,-92.61,74.36,WAIT
0.5504,1.0,1.0,1.0,0.0,4587.59,17442.89,-18677.49,-170.49,-38.61,-61.64,WAIT
0.8331,1.0,1.0,1.0,0.0,4579.59,17466.89,-18729.49,-74.49,82.39,-233.64,WAIT
0.686,1.0,1.0,1.0,0.0,4431.59,17310.89,-18801.49,92.51,-21.61,-160.64,WAIT
0.7773,0.9806,1.0,1.0,0.0,4495.59,17542.89,-18777.49,108.51,-105.61,-134.64,WAIT
0.7456,0.9673,1.0,1.0,0.0,4539.59,17458.89,-18857.49,78.51,242.39,-284.64,WAIT
0.7938,0.8762,1.0,1.0,0.0,4391.59,17250.89,-18945.49,104.51,-30.61,-130.64,WAIT
0.6505,0.9582,1.0,1.0,0.0,4427.59,17338.89,-19025.49,115.51,-377.61,137.36,WAIT
0.8508,1.0,1.0,1.0,0.0,4495.59,17426.89,-18685.49,-52.49,147.39,-94.64,WAIT
0.7519,1.0,1.0,1.0,0.0,4375.59,17254.89,-18781.49,-82.49,134.39,-40.64,WAIT
0.577,1.0,1.0,1.0,0.0,4299.59,17294.89,-18869.49,-0.49,94.39,-3.64,WAIT
0.5086,1.0,1.0,1.0,0.0,4279.59,17206.89,-18853.49,94.51,-96.61,31.36,WAIT
0.7798,0.9806,1.0,1.0,0.0,4463.59,17178.89,-18729.49,85.51,-134.61,122.36,WAIT
0.6138,0.9795,1.0,1.0,0.0,4431.59,17238.89,-18881.49,75.51,31.39,37.36,WAIT
0.7418,0.9865,1.0,1.0,0.0,4519.59,17334.89,-18833.49,-120.49,296.39,-156.64,WAIT
0.8736,0.9604,1.0,1.0,0.0,4459.59,17210.89,-18845.49,-119.49,141.39,-121.64,WAIT
0.8014,0.9598,1.0,1.0,0.0,4335.59,17006.89,-18785.49,122.51,-101.61,13.36,WAIT
0.7519,0.9955,1.0,1.0,0.0,4431.59,17430.89,-18925.49,130.51,71.39,-16.64,WAIT
0.757,0.9854,1.0,1.0,0.0,4479.59,17202.89,-18913.49,14.51,123.39,-115.64,WAIT
0.7367,1.0,1.0,1.0,0.0,4539.59,17322.89,-18841.49,30.51,379.39,-311.64,WAIT
0.61,1.0,1.0,1.0,0.0,4395.59,17342.89,-18925.49,-55.49,287.39,-205.64,WAIT
0.6886,1.0,1.0,1.0,0.0,3955.59,17258.89,-18993.49,-16.49,-295.61,179.36,WAIT
0.7418,1.0,1.0,1.0,0.0,4779.59,17326.89,-18517.49,95.51,73.39,-96.64,WAIT
0.7621,1.0,1.0,1.0,0.0,4407.59,17298.89,-18893.49,6.51,53.39,-128.64,WAIT
0.7747,1.0,1.0,1.0,0.0,4355.59,17350.89,-18853.49,-65.49,-112.61,25.36,WAIT
0.7684,0.9763,1.0,1.0,0.0,4319.59,17282.89,-18725.49,-23.49,18.39,-100.64,WAIT
0.8381,0.9209,1.0,1.0,0.0,4451.59,17342.89,-18673.49,71.51,117.39,-135.64,WAIT
0.828,1.0,1.0,1.0,0.0,4263.59,17254.89,-19009.49,75.51,-39.61,39.36,WAIT
0.7342,0.9843,1.0,1.0,0.0,4531.59,17238.89,-18873.49,242.51,-112.61,81.36,WAIT
0.7443,1.0,1.0,1.0,0.0,4483.59,17330.89,-18885.49,151.51,-5.61,14.36,WAIT
0.648,1.0,1.0,1.0,0.0,4567.59,17274.89,-18913.49,44.51,113.39,6.36,WAIT
0.8571,1.0,1.0,1.0,0.0,4451.59,17310.89,-18973.49,25.51,125.39,-61.64,WAIT
0.3514,1.0,1.0,1.0,0.0,4395.59,17462.89,-18845.49,25.51,-291.61,161.36,WAIT
0.8343,0.9998,1.0,1.0,0.0,4579.59,17430.89,-18661.49,-10.49,-329.61,107.36,WAIT
0.7976,0.9886,1.0,1.0,0.0,4399.59,17398.89,-18757.49,-3.49,72.39,-95.64,WAIT
0.8432,0.9273,1.0,1.0,0.0,4315.59,17230.89,-18797.49,22.51,-9.61,49.36,WAIT
